,date,review,rating,status,length,label,language_score,language,scores,compound,sentiment
1710,2020-12-21,This course is consice and helpful,5,completer,34,pos,"{'language': 'en', 'score': 0.9999969884823947}",en,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.4215,pos
1711,2020-12-21,It was a great experience snice this was my first time in the programming filed. It was tough but glad to complete it. ,5,completer,119,pos,"{'language': 'en', 'score': 0.9999957803187243}",en,"{'neg': 0.047, 'neu': 0.709, 'pos': 0.244, 'compound': 0.743}",0.743,pos
1712,2020-12-21,This is the best course to get started with Python coding.Prof has explained everything in detail and in very simple language for everyone to understand basics of coding.My heartfelt gratitude for this course,5,completer,208,pos,"{'language': 'en', 'score': 0.9999965960968001}",en,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.9001}",0.9001,pos
1713,2020-12-21,"Very good for beginners and instructor have a unique way of teaching, you will never get bored of coding.",5,completer,105,pos,"{'language': 'en', 'score': 0.9999959011531739}",en,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.6133}",0.6133,pos
1714,2020-12-21,Thank you for giving me a great opportunity!!,5,completer,45,pos,"{'language': 'en', 'score': 0.99999678950208}",en,"{'neg': 0.0, 'neu': 0.195, 'pos': 0.805, 'compound': 0.9078}",0.9078,pos
1715,2020-12-21,All explained in details!,5,completer,25,pos,"{'language': 'en', 'score': 0.5714259385013702}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1716,2020-12-21,Dr. Chuck is amazing!!,5,completer,22,pos,"{'language': 'de', 'score': 0.7132550891842224}",de,"{'neg': 0.0, 'neu': 0.406, 'pos': 0.594, 'compound': 0.658}",0.658,pos
1717,2020-12-21,Very interesting and useful. The instructor is very knowledgeable and passionate about Python. Love this course and would recommend it to everyone.,5,completer,147,pos,"{'language': 'en', 'score': 0.9999969970517213}",en,"{'neg': 0.0, 'neu': 0.507, 'pos': 0.493, 'compound': 0.9479}",0.9479,pos
1718,2020-12-21,Basic knowledge of python. Teacher is the best.,5,completer,47,pos,"{'language': 'en', 'score': 0.9999983373252584}",en,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6369}",0.6369,pos
1719,2020-12-21,It was awesome!!,5,completer,16,pos,"{'language': 'en', 'score': 0.9999968596662426}",en,"{'neg': 0.0, 'neu': 0.299, 'pos': 0.701, 'compound': 0.6892}",0.6892,pos
1720,2020-12-21,The course is straightfwd but probably should have more assignments to allow further practice of the concepts learned.,4,completer,118,pos,"{'language': 'en', 'score': 0.9999971954849239}",en,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4109}",0.4109,pos
1721,2020-12-21,very nicely designed course.helped me out to understand python basics,5,completer,69,pos,"{'language': 'en', 'score': 0.9999974862887608}",en,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4927}",0.4927,pos
1722,2020-12-21,A great introduction to Python.I think almost everyone can absorb the classes.,5,completer,78,pos,"{'language': 'en', 'score': 0.9999958995609678}",en,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.6249}",0.6249,pos
1723,2020-12-21,nice good hapy,5,completer,14,pos,"{'language': 'pl', 'score': 0.8571398064758826}",pl,"{'neg': 0.0, 'neu': 0.149, 'pos': 0.851, 'compound': 0.6908}",0.6908,pos
1724,2020-12-21,Excellent basic intro to programming and Python.,5,completer,48,pos,"{'language': 'en', 'score': 0.9999948582950426}",en,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5719}",0.5719,pos
1725,2020-12-21,Very good at teaching the most basic things about Python.,5,completer,57,pos,"{'language': 'en', 'score': 0.9999967325581491}",en,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4927}",0.4927,pos
1726,2020-12-21,A great course for beginner to learn Python. I strongly advise you this course!,5,completer,79,pos,"{'language': 'en', 'score': 0.9999957614647885}",en,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.7574}",0.7574,pos
1727,2020-12-21,"This was my first ever course on Coursers and I absolutely loved it! The instructor was so good with his unique teaching methods, and just as the title of the course suggested, it can give anyone a good grip on the basics of 'Python ' programming. Thank you so very much for this wonderful course and I hope to learn more about your courses!",5,completer,341,pos,"{'language': 'en', 'score': 0.9999963007159108}",en,"{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.972}",0.972,pos
1728,2020-12-21,Nice course,5,completer,11,pos,"{'language': 'fr', 'score': 0.9999948483616338}",fr,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,pos
1729,2020-12-21,Very nice course for beginners.,5,completer,31,pos,"{'language': 'en', 'score': 0.9999959934484052}",en,"{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.4754}",0.4754,pos
1730,2020-12-21,"Excelente curso, excelente profesor",5,completer,35,pos,"{'language': 'ro', 'score': 0.5714256729131799}",ro,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1731,2020-12-21,Excelente curso,5,completer,15,pos,"{'language': 'ro', 'score': 0.9999963496752208}",ro,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1732,2020-12-21,Amazing course!,5,completer,15,pos,"{'language': 'en', 'score': 0.9999975605970288}",en,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6239}",0.6239,pos
1733,2020-12-21,"nice course, best starting course for IT",5,completer,40,pos,"{'language': 'en', 'score': 0.8571399934239118}",en,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.7906}",0.7906,pos
1734,2020-12-21,Sounds Good!!,5,completer,13,pos,"{'language': 'en', 'score': 0.9999935395360041}",en,"{'neg': 0.0, 'neu': 0.223, 'pos': 0.777, 'compound': 0.5399}",0.5399,pos
1735,2020-12-21,It was fun learning.,4,completer,20,pos,"{'language': 'en', 'score': 0.9999984877051724}",en,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.5106}",0.5106,pos
1736,2020-12-21,"Excellent teacher, very good and understandable material, perfect learning pace! ",5,completer,81,pos,"{'language': 'en', 'score': 0.999995155521681}",en,"{'neg': 0.0, 'neu': 0.391, 'pos': 0.609, 'compound': 0.8976}",0.8976,pos
1737,2020-12-21,Very good beginning,5,completer,19,pos,"{'language': 'af', 'score': 0.9999952865669908}",af,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",0.4927,pos
1738,2020-12-21,such a nice experience,5,completer,22,pos,"{'language': 'ro', 'score': 0.5714280700690658}",ro,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4215}",0.4215,pos
1739,2020-12-20,very good explaining each and every part.,5,completer,41,pos,"{'language': 'en', 'score': 0.9999962072930966}",en,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.4927}",0.4927,pos
1740,2020-12-20,Perfectly explained all basic things in python,5,completer,46,pos,"{'language': 'en', 'score': 0.9999970382371987}",en,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6369}",0.6369,pos
1741,2020-12-20,nice,5,completer,4,pos,"{'language': 'pl', 'score': 0.9999958062196598}",pl,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,pos
1742,2020-12-20,The course is good & I get  knowledge about python,5,completer,50,pos,"{'language': 'en', 'score': 0.9999959093453397}",en,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404,pos
1743,2020-12-20,Loved this course and learned a lot from it..,5,completer,45,pos,"{'language': 'en', 'score': 0.9999977750987404}",en,"{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.5994}",0.5994,pos
1744,2020-12-20,Very effective course for beginners!,5,completer,36,pos,"{'language': 'en', 'score': 0.9999968714892983}",en,"{'neg': 0.0, 'neu': 0.52, 'pos': 0.48, 'compound': 0.5697}",0.5697,pos
1745,2020-12-20,"As someone who studied programming at college, I was very confused with the control statements and indentation in Python. Not only did professor Chuck cleared those misunderstandings I suffered of, but he also taught me new stuff! thanks! I recommend this course for anyone; beginner or someone who has played with programming before. It will be helpful.",5,completer,354,pos,"{'language': 'en', 'score': 0.9999980226571232}",en,"{'neg': 0.059, 'neu': 0.706, 'pos': 0.236, 'compound': 0.9151}",0.9151,pos
1746,2020-12-20,This course is great and I loved its instructor. This course is ideal for Python introduction,5,completer,93,pos,"{'language': 'en', 'score': 0.9999966459141523}",en,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.9081}",0.9081,pos
1747,2020-12-20,good,5,completer,4,pos,"{'language': 'so', 'score': 0.9999975687209973}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
1748,2020-12-20,Great start to learning Python!,5,completer,31,pos,"{'language': 'en', 'score': 0.999996882342142}",en,"{'neg': 0.0, 'neu': 0.477, 'pos': 0.523, 'compound': 0.6588}",0.6588,pos
1749,2020-12-20,"Very well put together, excellent professor, I had no trouble at all following the course.",5,completer,90,pos,"{'language': 'en', 'score': 0.9999966965057687}",en,"{'neg': 0.233, 'neu': 0.476, 'pos': 0.29, 'compound': 0.2944}",0.2944,pos
1750,2020-12-20,the best ever python course ever done online i have learnt alot thanks to the instractor and muchigan university,5,completer,112,pos,"{'language': 'en', 'score': 0.9999985753922582}",en,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.7964}",0.7964,pos
1751,2020-12-20,the best course of the best platform ð,5,completer,38,pos,"{'language': 'en', 'score': 0.9999982096219416}",en,"{'neg': 0.0, 'neu': 0.373, 'pos': 0.627, 'compound': 0.8555}",0.8555,pos
1752,2020-12-20,"Great for beginners, do not be afraid of programming and this is a great place to start your journey!",5,completer,101,pos,"{'language': 'en', 'score': 0.9999973468843308}",en,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.8588}",0.8588,pos
1753,2020-12-20,"I took this class in preparation for my Master's program in Business Analytics. I appreciate how it starts from the basics and goes through installing Python, best practices when writing programs, etc. I find the getting started part of programming can be intimidating, but this made it much easier to start (and hopefully stick with!).",5,completer,336,pos,"{'language': 'en', 'score': 0.9999964884321373}",en,"{'neg': 0.032, 'neu': 0.771, 'pos': 0.197, 'compound': 0.8762}",0.8762,pos
1754,2020-12-20,professor Charles Russell Severance is the best instructor i have ever seen,5,completer,75,pos,"{'language': 'en', 'score': 0.99999524708113}",en,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.6369}",0.6369,pos
1755,2020-12-20,this course was totaly amazing and interactive,5,completer,46,pos,"{'language': 'en', 'score': 0.9999974814974715}",en,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.5859}",0.5859,pos
1756,2020-12-20,best,5,completer,4,pos,"{'language': 'af', 'score': 0.9999918727373639}",af,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6369}",0.6369,pos
1757,2020-12-20,"Great introductory course with a great instructor, well explained with nice recourses, what more could you ask for! Highly recommend.
",5,completer,134,pos,"{'language': 'en', 'score': 0.999997744971742}",en,"{'neg': 0.0, 'neu': 0.464, 'pos': 0.536, 'compound': 0.945}",0.945,pos
1758,2020-12-20,its really good. This course will boost my knowledge in python programming and it will help me for further data analytics work,5,completer,126,pos,"{'language': 'en', 'score': 0.999996190954946}",en,"{'neg': 0.0, 'neu': 0.689, 'pos': 0.311, 'compound': 0.8221}",0.8221,pos
1759,2020-12-20,This is very excellent  course for new comers  to language programing.  As a new programmer I have learned many things in this course. ,5,completer,135,pos,"{'language': 'en', 'score': 0.9999963148144491}",en,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.6115}",0.6115,pos
1760,2020-12-19,very good course and professor ,5,completer,31,pos,"{'language': 'en', 'score': 0.9999971638837515}",en,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4927}",0.4927,pos
1761,2020-12-19,Great Python course for beginner ,5,completer,33,pos,"{'language': 'en', 'score': 0.9999952252957397}",en,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.6249}",0.6249,pos
1762,2020-12-19,Nice,5,completer,4,pos,"{'language': 'ro', 'score': 0.9999945876889683}",ro,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,pos
1763,2020-12-19,"Mr. Charles Russell Severance, thank you!This course is really helpful, I got basic  understanding of the Python language and I'm ready to keep it on.Everything was on point.",5,completer,174,pos,"{'language': 'en', 'score': 0.9999952358067395}",en,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.8118}",0.8118,pos
1764,2020-12-19,This is the best introductory course on Python. All topics are prepared in great detail and provides best understanding about Python language. ,5,completer,143,pos,"{'language': 'en', 'score': 0.9999968958319778}",en,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.9371}",0.9371,pos
1765,2020-12-19,It was perfect.,5,completer,15,pos,"{'language': 'en', 'score': 0.9999950178897732}",en,"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.5719}",0.5719,pos
1766,2020-12-19,Great!  Thanks for making this it's the best introduction I've seen so far.,5,completer,75,pos,"{'language': 'en', 'score': 0.9999980089639617}",en,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.9098}",0.9098,pos
1767,2020-12-19,could be a bit clearer in terms of how to do the exercises,4,completer,58,pos,"{'language': 'en', 'score': 0.9999968835104034}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1768,2020-12-19,Super well explained and useful. Already after the first course I feel quite confident with Python!,5,completer,99,pos,"{'language': 'en', 'score': 0.9999962089628617}",en,"{'neg': 0.0, 'neu': 0.464, 'pos': 0.536, 'compound': 0.9133}",0.9133,pos
1769,2020-12-19,Ideal course for beginners,5,completer,26,pos,"{'language': 'en', 'score': 0.9999958709649303}",en,"{'neg': 0.0, 'neu': 0.469, 'pos': 0.531, 'compound': 0.5267}",0.5267,pos
1770,2020-12-19,Very good introduction to programming with Python,5,completer,49,pos,"{'language': 'en', 'score': 0.999996218204845}",en,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.4927}",0.4927,pos
1771,2020-12-19,"This is a very important step as a beginner in python programming. The instructor actually made the course so much interesting by relating many concepts to the things that we are already familiar with. The visual illustration during his presentation are of great importance to get the big of a lesson, and were never boring. I wish to see in python3 programming.",5,completer,362,pos,"{'language': 'en', 'score': 0.9999978277689372}",en,"{'neg': 0.033, 'neu': 0.766, 'pos': 0.201, 'compound': 0.8854}",0.8854,pos
1772,2020-12-19,It was really good,4,completer,18,pos,"{'language': 'en', 'score': 0.9999972184391686}",en,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4927}",0.4927,pos
1773,2020-12-19,good,5,completer,4,pos,"{'language': 'so', 'score': 0.9999982190470538}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
1774,2020-12-19,One of the Best Python Course,5,dropout,29,pos,"{'language': 'en', 'score': 0.9999980418317131}",en,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.6369}",0.6369,pos
1775,2020-12-19,The course provides  you the basics to start programming.,4,completer,57,pos,"{'language': 'en', 'score': 0.9999971700201058}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1776,2020-12-18,Excellent course. The prof is teaching out of the box,5,completer,53,pos,"{'language': 'en', 'score': 0.9999981766645455}",en,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.5719}",0.5719,pos
1777,2020-12-18,Very well done course,5,completer,21,pos,"{'language': 'en', 'score': 0.9999967135764601}",en,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.3384}",0.3384,pos
1778,2020-12-18,one of the best courses.,5,completer,24,pos,"{'language': 'en', 'score': 0.9999971890176597}",en,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.6369,pos
1779,2020-12-18,Is a great curse where you learn the basic things about this lenguage ,5,completer,70,pos,"{'language': 'en', 'score': 0.9999962555644752}",en,"{'neg': 0.199, 'neu': 0.568, 'pos': 0.233, 'compound': 0.1531}",0.1531,pos
1780,2020-12-18,I learned so much! Thank you!!,5,completer,30,pos,"{'language': 'en', 'score': 0.999995371921764}",en,"{'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.5653}",0.5653,pos
1781,2020-12-18,Charles is a great teacher.  this is my second class with him.,5,completer,62,pos,"{'language': 'en', 'score': 0.9999970702859167}",en,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.6249}",0.6249,pos
1782,2020-12-18,THANK YOU SIR FOR THIS GOOD KNOWLEDGE,5,completer,37,pos,"{'language': 'de', 'score': 0.5714284553206118}",de,"{'neg': 0.0, 'neu': 0.481, 'pos': 0.519, 'compound': 0.6597}",0.6597,pos
1783,2020-12-18,good course,5,completer,11,pos,"{'language': 'en', 'score': 0.9999964204252434}",en,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,pos
